ID,Inventor,Recency,Frequency,Monetary
17725,阿尔达·阿卡曼,483,3,0.3653968081174304
17726,陈丽红,308,1,0.3143294503874607
17727,陈孔云,1477,1,0.44684356426016575
17728,陈建飞,1617,1,0.3982419595268548
17729,陈浙泊,560,1,0.8812338498037479
17730,陈海涛,574,2,0.33609200586944593
17731,陈祺,847,2,0.40571095206609475
17732,陈茜兵,56,1,0.655806404079982
17733,陈靖宇,416,1,0.6943233789085813
17734,陶耀东,504,1,0.5467164606649572
17735,陶雪峰,1064,1,0.47964217461418346
17736,靳德全,598,3,0.4464035878265559
17737,韩延明,1333,1,0.7077782187116133
17738,韩晓伟,332,1,0.5093669566068948
17739,韩泽耀,1617,3,0.4239405126641536
17740,高桥绚也,1533,1,0.3389789495961483
17741,高雄,633,1,0.5772898450422372
17742,高静,1148,2,0.6462230215776876
17743,魏凯,633,1,0.338518216973071
17744,魏英杰,574,2,0.4114124868804887
17745,黄德斌,1116,1,0.3402952501397949
17746,黄熠文,199,5,0.58670860957534
17747,黄笳唐,2753,1,0.32086099710877547
17748,黎子群,843,1,0.6355890242175383
17749,齐立哲,843,1,0.38363934247612697
17750,S·帕尔,469,3,0.6975083267762736
17751,S·斯特朗,140,1,0.40744582516024075
17752,S·林,616,1,0.9228754821277175
17753,S·比尔,1452,2,0.992863283093306
17754,S·达斯,644,1,0.942697730723601
17755,S·邦格斯,1358,2,0.3610456086559569
17756,V·K·特梅尔,511,1,0.9191358831866744
17757,丁彦辰,24,1,0.5741189438376102
17758,丁润伟,339,1,0.5042509133050733
17759,万忠政,2079,1,0.45271756881333497
17760,与田敏郎,3159,1,0.4779933073480461
17761,付明磊,234,2,0.3692913800954861
17762,任屠栋,2397,2,0.46364858946411236
17763,任晓慧,1120,1,0.5747772650465504
17764,任游,115,2,0.4752032105016252
17765,任鑫磊,465,1,0.3695552548408012
17766,何国田,1725,3,0.3747614328976396
17767,何晴,248,1,0.8631114414811344
17768,何果,619,1,0.3542635292924779
17769,何雨泽,511,1,0.4841008707145953
17770,余洪山,451,1,0.36700415480804954
17771,俞颖超,448,1,0.44192195395582046
17772,冈本吉弘,1456,1,0.3363267971123972
17773,凌云,1701,1,0.3576394397177248
17774,刘业鲁,1543,1,0.3929747159698552
17775,刘丹萍,1841,3,0.39910525819428516
17776,刘丽,245,5,0.5154039774545953
17777,刘乐天,1081,1,0.40455957215549676
17778,刘先,9186,2,0.48624883666522223
17779,刘光达,584,2,0.4200017593361012
17780,刘圣阳,756,1,0.34458572364704304
17781,刘奇峰,157,4,0.6434042836589429
17782,刘思宁,1074,1,0.5287445590588485
17783,刘海鸥,147,3,0.3717377015757713
17784,刘申,969,6,0.42794551479257087
17785,刘若鹏,1179,2,0.3612468601655443
17786,刘跃进,360,6,0.4936971532208822
17787,刘钧,1214,4,0.5582617695304729
17788,勒瓦瑟·特里斯,2219,2,0.41797339793723665
17789,北村智满,1683,1,0.7579648394322529
17790,南军,2429,2,0.5221514556484291
17791,卞江,17,1,0.47333728079053644
17792,卢多维科·坎帕纳,1547,1,0.3251980913944603
17793,叶殊钨,1099,1,0.3498974669296688
17794,吴建英,763,1,0.5629717239455594
17795,吴成立,3019,1,0.5722250327333148
17796,吴焕芹,906,1,0.6391046896453804
17797,周志辉,287,1,0.3934548710047057
17798,周玉祥,308,3,0.33832175161692746
17799,周鑫,199,4,0.5104477411309796
17800,唐伦,210,4,0.5333354684172006
17801,唐金腾,119,1,0.3219257669062743
17802,土佐隆敏,882,1,0.3434073369365884
17803,堀笼大介,889,4,0.40315777848712764
17804,塞巴斯蒂安·马希,1869,1,0.31991198457565906
17805,塞贡多·巴尔多维诺,794,1,0.31949804109101404
17806,大贯裕介,570,5,0.45447191082569605
17807,奥斯瓦尔多·佩雷斯·巴雷拉,2145,1,0.574559134534114
17808,姚海强,2522,1,0.4028835136968599
17809,孙强,49,4,0.49788715056653876
17810,孟雄飞,633,2,0.3534722057354128
17811,宋佳怡,325,1,0.9574349515386102
17812,宮本宗,650,1,0.32980890612343283
17813,小寺広明,1655,1,0.42849825202562686
17814,尚文利,245,1,0.5998835666084158
17815,山本真史,1095,1,0.578484042527817
17816,崔保平,1316,2,0.4524961879197853
17817,左绍舟,1715,1,0.3302413133568806
17818,布赖恩·博戈西安,1113,1,0.4946595426245573
17819,应龙,276,1,0.4347298406874278
17820,开昰雄,1256,1,0.34157629195792927
17821,张传民,308,1,0.33068734829289465
17822,张劲松,360,1,0.9393584948292835
17823,张卫冬,1865,1,0.39969079276453534
17824,张友,402,2,0.42919074017240794
17825,张国栋,248,1,0.5456739028653376
17826,张嵘,2725,1,0.4109027528924829
17827,张彬,318,1,0.3245620765524063
17828,张慎彬,416,1,0.7243496219483672
17829,张文海,364,1,0.335798163362231
17830,张水尽,525,1,0.4088172929591857
17831,张永朋,1106,1,0.5446688309531624
17832,张泽,119,2,0.45830319611172005
17833,张燕军,1876,3,0.4694854887368319
17834,张留杨,297,2,0.5999997321771933
17835,张进权,374,1,0.6696582438597257
17836,张鹏,147,27,0.524125757021545
17837,张龙兵,10,5,0.3914196245510403
17838,彭元铎,731,1,0.35662107849250085
17839,彭奕亨,1617,2,0.5146540459431161
17840,徐凌峰,1109,1,0.324753987969032
17841,徐少兵,66,2,0.3743571539734448
17842,徐枫,273,2,0.37157022426808883
17843,怀周玉,189,1,0.8336575571967937
17844,慕博文,171,1,0.7230533323969188
17845,户仓隆明,710,2,0.41312018760863256
17846,文峰,1263,2,0.6416554973210651
17847,方德初,308,1,0.34808971705221264
17848,方涛涛,59,4,0.6369992586267175
17849,方翔,668,1,0.8903117521683798
17850,方胜利,843,1,0.3755772661824468
17851,晏萌,325,1,0.336353041751273
17852,曹家凯,402,1,0.3360207487259904
17853,曾令全,2037,1,0.3422778116229648
17854,朱军琴,273,1,0.3680962041630311
17855,朱友泽,2362,1,0.482365494065663
17856,朱新爱,1942,1,0.4371890409081466
17857,朱端,1529,1,0.4291958236335495
17858,李仞珏,325,1,0.34992367534089514
17859,李传武,780,4,0.4202204847589417
17860,李凯凯,217,3,0.3682066091809524
17861,李卓蓉,577,1,0.34608761871304017
17862,李大韦,308,4,0.4697042239796151
17863,李守卫,364,3,0.6308056240660543
17864,李宗亮,2310,1,0.5603922470284763
17865,李小街,2697,1,0.4231426910761521
17866,李挥远,938,1,0.5139164683989339
17867,李旻达,1022,1,0.944125764352517
17868,李朝辉,955,1,0.32099931429391326
17869,李洪文,1148,1,0.36370554460483945
17870,李艳,1711,1,0.3456497057945699
17871,李荣,1144,4,0.6802030378729529
17872,李运生,1813,3,0.454082242827026
17873,杜兰,878,2,0.3411610090258029
17874,杜微微,1396,1,0.3870848086778533
17875,杜梓忆,696,1,0.3933550497790199
17876,杨书博,1914,1,0.43428408652190076
17877,杨士敏,3299,2,0.5279064125705075
17878,杨志超,2128,1,0.34171787645696117
17879,杨晓东,927,1,0.40541962288331596
17880,杨锦涛,227,2,0.5035110200975491
17881,林业,822,4,0.4549724741035506
17882,林志安,476,1,0.3456115985412209
17883,林杰,1844,2,0.5051370325723898
17884,桂小英,1403,2,0.3520669695127173
17885,梁伟,738,2,0.3813829584667501
17886,梁俊斌,185,3,0.4463232283004282
17887,梁早珊,2268,1,0.8317274062850901
17888,梅田傑,815,1,0.36096914047343137
17889,梶原贵人,255,1,0.5189217021657521
17890,榊原雅树,1396,1,0.8846026112004481
17891,欧瑞强,693,1,0.6808636988403262
17892,欧阳斌,1008,1,0.6346493295349124
17893,武维,248,3,0.429163018320345
17894,段军,997,1,0.7166095126085649
17895,殷悦,388,1,0.3365653245147276
17896,毛重阳,917,1,0.32919685546133615
17897,水野好幸,3320,1,0.3347140207592696
17898,池慧英,752,1,0.5161720567681074
17899,洪在根,189,1,0.8479374403852263
17900,温毅,248,1,0.3282814235480786
17901,漆凯,122,1,0.3207197756106692
17902,潘兴会,493,1,0.802801322799771
17903,焦宏涛,2471,1,0.556981883122938
17904,熊超,210,1,0.32780624928317903
17905,王丰雷,1190,3,0.360540280786337
17906,王国强,336,2,0.3563732010946979
17907,王婕,1022,1,0.375331218674013
17908,王子豪,1561,1,0.3499527201440887
17909,王宇飞,868,1,0.7985802164415566
17910,王守军,2065,1,0.3304995539987884
17911,王慧妍,360,1,0.3557985502198438
17912,王月辉,2592,1,0.36320736560800027
17913,王梓,672,1,0.5320233047181206
17914,王洪伟,1036,2,0.43591455536370083
17915,王海涛,133,2,0.5992273139749364
17916,王满玉,2578,1,0.5392340665493821
17917,王玉海,819,3,0.47760488012958935
17918,王钢,259,2,0.43177175041461524
17919,王颖亮,2872,1,0.41160183775512127
17920,班杰明·耶尔马,1277,1,0.3332211130879097
17921,甘文俊,2019,1,0.3472198802196219
17922,田崎笃,899,1,0.3404866264923007
17923,田雨农,1760,44,0.43901669370534274
17924,石山华,2753,2,0.5099460478459068
17925,程义强,2464,3,0.3963947117586377
17926,程康,339,2,0.37413993331485296
17927,程轩挺,1123,3,0.41140826706699873
17928,穆拉利·纳拉辛哈,1995,1,0.32702321970464976
17929,章品,1715,3,0.42877895516798487
17930,章曉新,56,2,0.37192802972748173
17931,粱山锁,514,1,0.6516995049867381
17932,约翰托马斯·亚历山大,1750,1,0.3447176635770703
17933,纳撒尼尔·费尔菲尔德,3670,1,0.37537791395185965
17934,维奈·普拉布,777,1,0.4608180916047586
17935,罗铨,1018,1,0.31805286058586346
17936,翟长昊,2236,1,0.37057534343021475
17937,肖昕塽,591,1,0.549721610985593
17938,肖湘,1375,1,0.32014479615022756
17939,胡伟波,476,1,0.9257256331679485
17940,胡耘浩,619,4,0.44415390189004367
17941,舩桥淳一郎,651,1,0.3247817251866199
17942,荒卷龙男,1883,1,0.3796028051983564
17943,菅野才文,0,2,0.3198397760735443
17944,落合勇太,745,2,0.35900110610584945
17945,董俊,770,2,0.3834003744845915
17946,蓟仲勋,367,1,0.8297107339066685
17947,蔡英凤,189,42,0.44219620943438087
17948,薛剑,49,1,0.36166486813078447
17949,西里尔·阿劳切,1561,1,0.45995184227558955
17950,许庆,171,7,0.4337186612196344
17951,许青,560,1,0.7031367837868299
17952,谢剑军,5063,1,0.31204310886217546
17953,谷口真,927,1,0.4260068246316485
17954,费巧峰,997,2,0.49810898557471855
17955,赵帅领,794,1,0.6147551452546329
17956,赵梁,206,1,0.3706452753217515
17957,赵龙,42,5,0.4315032024478612
17958,邓天民,45,2,0.6607988264164903
17959,邓斌,189,3,0.5523096766391479
17960,邹培利,2226,1,0.40503460464000296
17961,郑伟伟,952,1,0.6746356806373811
17962,郑建平,2016,1,0.3721388356716582
17963,郑彤,189,1,0.8758171915342897
17964,郝黎明,49,3,0.43469454931692514
17965,郭晋鹏,728,1,0.34158451294900677
17966,郭胜祥,0,34,0.49296414916683146
17967,金东完,2187,1,0.33670950351552326
17968,钟鸿敏,297,1,0.7129271160280244
17969,铃木由香里,1179,4,0.36585265579879067
17970,闫泳杉,1312,10,0.49172907370502933
17971,闫金钢,714,1,0.3749783093526682
17972,阿赫蒂·海因拉,2149,1,0.3511988788212541
17973,陆宁徽,308,1,0.33512978549503086
17974,陆文聪,1645,1,0.32456547265567376
17975,陈健,780,2,0.586474725046521
17976,陈其怀,850,1,0.4705246585787552
17977,陈名松,1491,1,0.3347376005985339
17978,陈昌学,535,5,0.564357153753718
17979,陈星宇,80,2,0.32590957266196385
17980,陈晓智,994,1,0.3745214341796018
17981,陈芬,227,1,0.39976862800586754
17982,陈齐平,157,6,0.4914274487049679
17983,陶书鑫,1169,1,0.3376442084474778
17984,雷賈福 拉羅亞,6235,1,0.32095531416519313
17985,鞠策,1753,2,0.7111272779825584
17986,韩海洋,420,1,0.8338239608655201
17987,顾泽然,112,2,0.34032106001555684
17988,颜中元,402,1,0.6051517808465454
17989,黄振宇,73,2,0.3720995671774795
17990,黄文书,1319,1,0.522675155537529
17991,黄景光,1788,2,0.5989500846836668
17992,S·哈里斯,521,1,0.5480172227246429
17993,T·E·杰克逊,1648,1,0.6783847969254246
17994,X·F·赵,105,2,0.35202594813385935
17995,Y.魏斯格拉斯,1382,1,0.8418419885128963
17996,丁宏军,385,1,0.3605726467273886
17997,丁皓阳,871,1,0.45698907493233415
17998,三轮啓介,182,1,0.34833911537186524
17999,久保田将,742,1,0.4352140787253035
18000,乔倚松,1162,1,0.39462073685616944
18001,井深纯,1732,1,0.42075202371766446
18002,付喆,329,2,0.5715661765936273
18003,付川云,140,2,0.3409281008932481
18004,仪间裕平,710,1,0.34463815011981286
18005,任路升,2159,2,0.3447967554923185
18006,任鹏飞,238,1,0.49629383378713726
18007,佐濑秀幸,1295,2,0.4828273465670747
18008,佐藤雄介,843,1,0.4116407252455345
18009,侯春萍,1683,1,0.4820991351937888
18010,侯祥英,780,1,0.31902610941941717
18011,俞震,2173,2,0.3488753743734721
18012,八木汐海,490,1,0.4694588712794047
18013,冀贞猛,679,1,0.5232230269488473
18014,凌家武,892,2,0.341323192670576
18015,刘世达,80,4,0.42207759038902554
18016,刘义顺,73,4,0.3632110796294221
18017,刘姜江,56,1,0.7213316138060164
18018,刘志丹,1410,1,0.37465809452325033
18019,刘挺,248,1,0.3791078066058001
18020,刘效东,955,10,0.5228307617172802
18021,刘添睿,2086,1,0.3280510923418851
18022,刘祚鑫,591,1,0.4920284954346548
18023,刘银华,644,1,0.33043225558633293
18024,别韦苇,1025,1,0.43999698935956943
18025,华斌,283,1,0.3294448613602955
18026,南炫硕,87,2,0.3474280712885295
18027,卡罗琳·Q·梁,1127,1,0.3083067448812369
18028,卢伟,185,4,0.42607281678245273
18029,卢俊宏,133,1,0.3421400416899457
18030,卢宇,626,1,0.8695825533294967
18031,卢谞浛,1284,2,0.8943016190919175
18032,卫勇,1564,1,0.444566701975806
18033,史立果,6659,1,0.3371836783343383
18034,司华超,532,1,0.33451333807262074
18035,吉少波,1907,1,0.32315079330736063
18036,吉敏红,4923,1,0.3356050453876722
18037,向导,941,1,0.35342324306586126
18038,吕丹,1309,1,0.3582933775281621
18039,吕满意,525,1,0.5
18040,吴佳豪,409,1,0.33538663664114526
18041,吴克波,2345,1,0.4492397323642444
18042,吴文吉,1606,1,0.9400314262494515
18043,吴新宇,420,1,0.3553447222983212
18044,吴爱文,185,3,0.4524862682810356
18045,吴至禹,1610,1,0.3327489673214024
18046,周元豪,2040,1,0.6646361081396475
18047,周国名,626,2,0.5577447229800674
18048,周娟,129,1,0.34723064928269826
18049,周思伟,108,1,0.4533662292768269
18050,周靖松,255,1,0.7247660625324515
18051,唐晨,1295,2,0.4380386135167069
18052,土屋知朗,143,1,0.3239218529502838
18053,夏可,385,2,0.3498288889409169
18054,大迫庆一,1648,1,0.4414779046171357
18055,大野优美子,1207,1,0.3821318757090823
18056,姚艳南,1302,1,0.4392714831071871
18057,姜镇军,392,2,0.3596223961093121
18058,孙世学,507,1,0.39464147748494155
18059,孙尚传,1883,5,0.43847565894801954
18060,孙熙云,185,2,0.34056557532389886
18061,孟宇翔,672,2,0.5285555014448398
18062,孟轲,182,2,0.42234017562838033
18063,宋仲华,2145,3,0.40821403817567425
18064,宋焱,1263,2,0.3272219939456671
18065,宣勇,35,2,0.6222823445359915
18066,宦杰,1466,1,0.32113561833991483
18067,宫本宗,1263,2,0.4250745821086745
18068,寇卫斌,259,1,0.32946682491700185
18069,山下洋介,182,1,0.34862772593045427
18070,山本祐介,392,2,0.5619160847877471
18071,山本祐辅,364,5,0.5549026232852903
18072,山本純子,1638,1,0.3536298289047922
18073,巴特·希布斯,4377,1,0.5668485732469218
18074,庄志华,385,1,0.33772896997831164
18075,廖振生,2205,1,0.3204614591704308
18076,廖金军,623,2,0.408337218679611
18077,式井慎一,1470,2,0.4088778196914947
18078,张丰源,273,1,0.7256615100030213
18079,张俊格,66,1,0.487479634493476
18080,张双,1081,5,0.6095951841982783
18081,张庆,521,1,0.3607371140601399
18082,张开玉,357,1,0.36769052335408475
18083,张彦君,1414,2,0.38040633604154594
18084,张晓宇,164,1,0.35176925526228886
18085,张晓风,1018,1,0.32970189166656627
18086,张海滨,2592,1,0.6008084527694573
18087,张田田,416,1,0.30857564091623296
18088,张相,1480,1,0.3873602225171158
18089,张祥生,875,1,0.3215576249441227
18090,张远,1239,1,0.45475720772214634
18091,彭雄辉,63,1,0.315963170108385
18092,徐友元,217,2,0.4271088866972672
18093,徐国保,1277,1,0.41705810886209305
18094,徐威,553,1,0.3325929531921557
18095,徐淑芳,4335,2,0.6502944224251339
18096,戴成杰,668,1,0.9989868153543963
18097,文家燕,416,1,0.40147647876312487
18098,方晨曦,1477,4,0.40683091599048493
18099,曾丝雨,1260,2,0.6294233970459363
18100,朱强华,73,3,0.7324682600607754
18101,朱晓玲,724,2,0.5932588710720443
18102,朱耀占,245,2,0.33851901495572057
18103,权泰益,101,1,0.9774637628956043
18104,李亚楠,1064,1,0.5519335926183491
18105,李俊,206,9,0.4934380909299252
18106,李倩迪,56,1,0.3616339693305801
18107,李嘉文,1120,1,0.474979123817944
18108,李夏,1883,1,0.5219068000016758
18109,李娅丽,675,1,0.3403685993931058
18110,李帅罡,619,1,0.33261250097283784
18111,李忠蓬,1641,1,0.4711839959212029
18112,李新,619,4,0.4239247913095222
18113,李曈昱,171,1,0.7282901636898879
18114,李林峰,164,12,0.4733317539038672
18115,李永仁,285,1,0.31604469643069616
18116,李羲润,1099,1,0.7930554480502526
18117,李谦,10,13,0.4324112647559454
18118,李雅琴,168,1,0.36330689948878825
18119,杜国威,843,1,0.44659525168605974
18120,杜憲志,1303,1,0.39500114996357694
18121,杨少华,385,3,0.6226227071612068
18122,杨康,938,2,0.3786876779255942
18123,杨志强,87,4,0.7268174299007635
18124,杨晓颖,1151,1,0.4586162200810507
18125,杨桅,686,1,0.9413971604549165
18126,杨洋,112,5,0.5495304762664127
18127,杨金源,1977,1,0.4173722254842452
18128,林慧琳,1438,1,0.4153722210390835
18129,林特,1018,5,0.5490730692885087
18130,林种随,1270,1,0.3187753935946374
18131,林群书,105,2,0.3882072985998956
18132,林贵志,1743,1,0.4521276893839319
18133,柳凯元,1879,1,0.3574906017743264
18134,桑瑞刚,154,1,0.32700957311159595
18135,梁力,381,1,0.4172358443467101
18136,梁子湘,339,2,0.5742891572165403
18137,椎山拓己,2003,1,0.4428366336632876
18138,欧阳宇彤,630,1,0.535902505708426
18139,毛锦,1564,1,0.3243535822067445
18140,熊方舟,136,8,0.37449041594559435
18141,牛弼陛,154,1,0.33804750304744335
18142,王丁章,420,4,0.45850425182023247
18143,王伟永,6925,1,0.38422860429524064
18144,王勇萍,1274,1,0.3911175470204881
18145,王宪,598,2,0.36312814397488347
18146,王少璋,308,2,0.4895022600396469
18147,王志勤,644,1,0.9197109618498426
18148,王正勇,1956,1,0.6648185596336186
18149,王闾威,1274,1,0.4280437133173123
18150,理查德·A·斯基尔顿,140,1,0.3777855060175947
18151,甘帅,101,1,0.3315131755023084
18152,石宝,469,1,0.3251732653878945
18153,程冉,133,1,0.3145275350707959
18154,罗泽博·家法尔,2110,1,0.32358019312821745
18155,翟昆仑,721,1,0.5249865606120787
18156,胡业民,1967,2,0.38144123538231745
18157,胡克荣,2585,2,0.35981520551370927
18158,胡少雄,353,1,0.592854950415656
18159,苗河泉,1753,2,0.6215655888968061
18160,葛罗宾,1977,2,0.5696543180995886
18161,蒲春华,2436,1,0.6331342998533785
18162,蔡伟伟,1116,1,0.4151734551708358
18163,薛娜娜,1102,1,0.3670207135732091
18164,虞龙杰,1939,1,0.4615768821028267
18165,袁亮,297,2,0.3698050946146362
18166,袁家斌,973,1,0.43412872289162835
18167,裴郁杉,1043,1,0.9792408131999345
18168,詹伟达,798,1,0.6455850668221274
18169,许豪,1018,2,0.7507514155416617
18170,谢速,1008,3,0.44551443179568406
18171,赵世博,248,1,0.33159707017615336
18172,赵丛杨,570,1,0.7631280751202784
18173,赵丽娜,577,1,0.3440560261162723
18174,赵云飞,395,1,0.5998739021340873
18175,赵妙,98,3,0.3488351975292108
